paths    spawn_tags    blacklisted    spawn_value    spawn_price    prob_accompanying_obj    all_accompanying_obj
/obj/item/weapon/caution    obj;item;junk    blacklisted=0    spawn_value=20   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/bananapeel    obj;item;junk;clown    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/soap/nanotrasen    obj;item;clown    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/soap/deluxe    obj;item;clown    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/soap/syndie    obj;item;clown    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/soap    obj;item;clown    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/bikehorn/rubberducky    obj;item;clown    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/bikehorn    obj;item;clown    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/haircomb    obj;item;contraband    blacklisted=0    spawn_value=8   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/dice/d2    obj;item;dice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/dice/d4    obj;item;dice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/dice/d8    obj;item;dice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/dice/d10    obj;item;dice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/dice/d12    obj;item;dice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/dice/d20    obj;item;dice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/dice/d100    obj;item;dice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/dice    obj;item;dice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/extinguisher/mini    obj;item;item_utility    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/extinguisher    obj;item;item_utility    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/c_tube    obj;item;junk    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/wrapping_paper    obj;item;junk    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/butterflyblade    obj;item;contraband    blacklisted=0    spawn_value=6.0024   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/butterflyhandle    obj;item;contraband    blacklisted=0    spawn_value=6.0024   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/wirerod    obj;item;contraband    blacklisted=0    spawn_value=6.0024   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/ashtray    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/baseballbat/metal    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/baseballbat/uranium    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/baseballbat/gold    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/baseballbat/platinum    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/baseballbat/diamond    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/baseballbat    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/kitchen/utensil/fork/plastic    obj;item    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/kitchen/utensil/fork    obj;item    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/kitchen/utensil/spoon/plastic    obj;item    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/kitchen/utensil/spoon/mre    obj;item    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/kitchen/utensil/spoon    obj;item    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/kitchen/rollingpin    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/butterfly/switchblade    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/butterfly    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/harpoon    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/spear    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/shard/shrapnel/scrap    obj;item;material;bulding_material;material_junk;junk    blacklisted=0    spawn_value=20   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/shard/shrapnel    obj;item;material;bulding_material;material_junk;junk    blacklisted=0    spawn_value=40   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/shard/plasma    obj;item;material;bulding_material;material_junk;junk    blacklisted=0    spawn_value=16.6667   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/shard    obj;item;material;bulding_material;material_junk;junk    blacklisted=0    spawn_value=16.6667   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/star/ninja    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/star    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/drill_head/plasteel    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/drill_head/diamond    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/material/drill_head    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/mine    obj;item;mine;mine_item    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/mop    obj;item;item_utility    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/phone    obj;item    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large/high    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=12.7757   spawn_price=212.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large/super    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=8.08037   spawn_price=237.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large/hyper    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=4.0164   spawn_price=250   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large/moebius/high    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=11.3155   spawn_price=217.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large/moebius/super    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=8.79784   spawn_price=232.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large/moebius/hyper    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=4.01781   spawn_price=245   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large/moebius/nuclear    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=2.10867   spawn_price=265   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large/moebius    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=12.8012   spawn_price=205   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large/excelsior    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=1.08254   spawn_price=237.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large/potato    obj;item;powercell;powercell_large    blacklisted=1    spawn_value=18.8585   spawn_price=200.75   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large/slime    obj;item;powercell;powercell_large    blacklisted=1    spawn_value=18.684   spawn_price=225   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/large    obj;item;powercell;powercell_large    blacklisted=0    spawn_value=18.8451   spawn_price=202.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/medium/high    obj;item;powercell;powercell_medium;ammo_ih;ammo_common    blacklisted=0    spawn_value=13.3031   spawn_price=104   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/medium/super    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=9.97886   spawn_price=105   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/medium/hyper    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=3.12194   spawn_price=107.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/medium/moebius/high    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=11.7383   spawn_price=104.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/medium/moebius/super    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=9.07343   spawn_price=105   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/medium/moebius/hyper    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=4.07708   spawn_price=106.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/medium/moebius/nuclear    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=2.12579   spawn_price=110   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/medium/moebius    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=13.3068   spawn_price=103.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/medium/excelsior    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=3.12293   spawn_price=105   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/medium    obj;item;powercell;powercell_medium    blacklisted=0    spawn_value=19.9488   spawn_price=103   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/small/high    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=17.4947   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/small/super    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=11.4623   spawn_price=53   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/small/hyper    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=4.59974   spawn_price=55   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/small/moebius/high    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=14.8806   spawn_price=52.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/small/moebius/super    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=12.9462   spawn_price=53   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/small/moebius/hyper    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=5.6394   spawn_price=54   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/small/moebius/nuclear    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=2.39531   spawn_price=56   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/small/moebius/pda    obj;item;powercell;powercell_small    blacklisted=1    spawn_value=2.39765   spawn_price=51   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/small/moebius    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=17.5154   spawn_price=51.2   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/small/excelsior    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=1.22363   spawn_price=53   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/small    obj;item;powercell;powercell_small    blacklisted=0    spawn_value=21.2424   spawn_price=51   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/cell/disposable    obj;item;powercell    blacklisted=1    spawn_value=33.3333   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/console_screen    obj;item;stock_parts    blacklisted=0    spawn_value=8.33333   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/capacitor/adv    obj;item;stock_parts;science    blacklisted=0    spawn_value=1.91201   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/capacitor/super    obj;item;stock_parts    blacklisted=0    spawn_value=1.90559   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/capacitor/excelsior    obj;item;stock_parts    blacklisted=1    spawn_value=5.68115   spawn_price=400   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/capacitor/one_star    obj;item;stock_parts;stock_parts_os;item_tech_os;onestar    blacklisted=1    spawn_value=2.34198   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/capacitor/alien_capacitor    obj;item;stock_parts    blacklisted=1    spawn_value=5.62488   spawn_price=600   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/capacitor    obj;item;stock_parts    blacklisted=0    spawn_value=5.88235   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/scanning_module/adv    obj;item;stock_parts;science    blacklisted=0    spawn_value=3.09588   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/scanning_module/phasic    obj;item;stock_parts    blacklisted=0    spawn_value=1.90559   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/scanning_module/excelsior    obj;item;stock_parts    blacklisted=1    spawn_value=7.93521   spawn_price=400   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/scanning_module/one_star    obj;item;stock_parts;stock_parts_os;item_tech_os;onestar    blacklisted=1    spawn_value=2.34198   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/scanning_module/alien    obj;item;stock_parts    blacklisted=1    spawn_value=7.82586   spawn_price=600   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/scanning_module    obj;item;stock_parts    blacklisted=0    spawn_value=8.33333   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/manipulator/nano    obj;item;stock_parts;science    blacklisted=0    spawn_value=3.09588   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/manipulator/pico    obj;item;stock_parts    blacklisted=0    spawn_value=1.90559   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/manipulator/excelsior    obj;item;stock_parts    blacklisted=1    spawn_value=7.93521   spawn_price=400   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/manipulator/one_star    obj;item;stock_parts;stock_parts_os;item_tech_os;onestar    blacklisted=1    spawn_value=2.34198   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/manipulator/alien    obj;item;stock_parts    blacklisted=1    spawn_value=7.82586   spawn_price=600   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/manipulator    obj;item;stock_parts    blacklisted=0    spawn_value=8.33333   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/micro_laser/high    obj;item;stock_parts;science    blacklisted=0    spawn_value=3.09588   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/micro_laser/ultra    obj;item;stock_parts    blacklisted=0    spawn_value=1.90559   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/micro_laser/excelsior    obj;item;stock_parts    blacklisted=1    spawn_value=7.93521   spawn_price=400   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/micro_laser/one_star    obj;item;stock_parts;stock_parts_os;item_tech_os;onestar    blacklisted=1    spawn_value=2.34198   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/micro_laser/alien    obj;item;stock_parts    blacklisted=1    spawn_value=7.82586   spawn_price=600   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/micro_laser    obj;item;stock_parts    blacklisted=0    spawn_value=8.33333   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/matter_bin/adv    obj;item;stock_parts;science    blacklisted=0    spawn_value=3.66287   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/matter_bin/super    obj;item;stock_parts    blacklisted=0    spawn_value=2.10628   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/matter_bin/excelsior    obj;item;stock_parts    blacklisted=1    spawn_value=9.89897   spawn_price=400   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/matter_bin/one_star    obj;item;stock_parts;stock_parts_os;item_tech_os;onestar    blacklisted=1    spawn_value=2.34198   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/matter_bin/alien    obj;item;stock_parts    blacklisted=1    spawn_value=9.72938   spawn_price=600   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/matter_bin    obj;item;stock_parts    blacklisted=0    spawn_value=10.5263   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/subspace/ansible    obj;item;stock_parts    blacklisted=0    spawn_value=10.9409   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/subspace/filter    obj;item;stock_parts    blacklisted=0    spawn_value=10.9409   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/subspace/amplifier    obj;item;stock_parts    blacklisted=0    spawn_value=10.9409   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/subspace/treatment    obj;item;stock_parts    blacklisted=0    spawn_value=10.9409   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/subspace/analyzer    obj;item;stock_parts    blacklisted=0    spawn_value=10.9409   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/subspace/crystal    obj;item;stock_parts    blacklisted=0    spawn_value=10.9409   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/subspace/transmitter    obj;item;stock_parts    blacklisted=0    spawn_value=10.9409   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/smes_coil/weak    obj;item;stock_parts    blacklisted=0    spawn_value=8.33333   spawn_price=100   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/smes_coil/super_capacity    obj;item;stock_parts    blacklisted=0    spawn_value=1.90559   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/smes_coil/super_io    obj;item;stock_parts    blacklisted=0    spawn_value=1.90559   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/stock_parts/smes_coil    obj;item;stock_parts    blacklisted=0    spawn_value=3.09588   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/baton/cattleprod    obj;item;weapon    blacklisted=0    spawn_value=7.87465   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/baton/excelbaton    obj;item;weapon    blacklisted=0    spawn_value=7.87465   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/baton    obj;item;weapon    blacklisted=0    spawn_value=7.87465   spawn_price=500   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/classic_baton    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/telebaton    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/energy/axe    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/energy/sword/color    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/energy/sword/green    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/energy/sword/red    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/energy/sword/blue    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/energy/sword/purple    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/energy/sword/pirate    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/energy/sword/sabre    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/energy/sword    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/energy/blade/organ_module    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/energy/blade    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/melee/toolbox_maul    obj;item;weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/beartrap/makeshift/armed    obj;item;trap_armed    blacklisted=0    spawn_value=4.5045   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/beartrap/armed    obj;item;trap_armed    blacklisted=0    spawn_value=3.003   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/weldpack/canister    obj;item;item_utility    blacklisted=0    spawn_value=4   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/grenade/chem_grenade/cleaner/nt_cleaner    obj;item;grenade;grenade_cleaner;item_utility    blacklisted=0    spawn_value=3.74546   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/grenade/chem_grenade/cleaner    obj;item;grenade;grenade_cleaner;item_utility    blacklisted=0    spawn_value=3.74546   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/implanter    obj;item;junk    blacklisted=0    spawn_value=16.6667   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/reinforcement/stick    obj;item;tool_upgrade    blacklisted=0    spawn_value=5.85508   spawn_price=120   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/reinforcement/heatsink    obj;item;tool_upgrade    blacklisted=0    spawn_value=5.78   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/reinforcement/plating    obj;item;tool_upgrade    blacklisted=0    spawn_value=5.78   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/reinforcement/guard    obj;item;tool_upgrade;tool_upgrade_rare    blacklisted=0    spawn_value=4.4841   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/reinforcement/plasmablock    obj;item;tool_upgrade    blacklisted=0    spawn_value=5.78   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/reinforcement/rubbermesh    obj;item;tool_upgrade    blacklisted=0    spawn_value=5.78   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/productivity/ergonomic_grip    obj;item;tool_upgrade;tool_upgrade_rare    blacklisted=0    spawn_value=5.78   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/productivity/ratchet    obj;item;tool_upgrade    blacklisted=0    spawn_value=5.78   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/productivity/red_paint    obj;item;tool_upgrade;tool_upgrade_rare    blacklisted=0    spawn_value=4.4841   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/productivity/whetstone    obj;item;tool_upgrade    blacklisted=0    spawn_value=3.09588   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/productivity/diamond_blade    obj;item;tool_upgrade;tool_upgrade_rare    blacklisted=0    spawn_value=1.60059   spawn_price=300   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/weapon/tool_upgrade/productivity/oxyjet    obj;item;tool_upgrade    blacklisted=0    spawn_value=4.4841   spawn_price=200   prob_accompanying_obj=100    accompanying_objs=nothing
